# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
20230730-160718-7281 03054 ! ResendRequest   (client.cc:136):    Client timeout; resending request: 9
8 1693411638.121780 1693411638.126286 4506 1 1 0 
25 1693411638.126772 1693411638.129079 2307 1 1 0 
7 1693411638.075446 1693411638.130198 54752 3 1 0 
24 1693411638.075639 1693411638.130384 54745 3 1 0 
9 1693411638.128631 1693411638.130663 2032 1 1 0 
9 1693411638.126703 1693411638.132006 5303 1 1 0 
11 1693411638.079049 1693411638.133300 54251 3 1 0 
25 1693411638.132338 1693411638.134643 2305 1 1 0 
12 1693411638.135143 1693411638.137343 2200 1 1 0 
14 1693411638.095405 1693411638.150133 54728 3 1 0 
13 1693411638.103048 1693411638.158282 55234 3 1 0 
14 1693411638.160452 1693411638.162829 2377 1 1 0 
72 1693411638.097828 1693411638.166535 68707 1 1 0 
11 1693411638.113162 1693411638.170586 57424 1 1 0 
71 1693411638.069282 1693411638.177239 107957 3 1 0 
5 1693411638.079870 1693411638.180505 100635 1 1 0 
8 1693411637.573236 1693411638.181531 608295 3 1 0 
68 1693411638.081480 1693411638.184788 103308 1 1 0 
16 1693411638.115165 1693411638.184993 69828 1 1 0 
9 1693411638.184225 1693411638.187087 2862 1 1 0 
124 1693411638.091335 1693411638.188535 97200 1 1 0 
17 1693411638.187451 1693411638.189809 2358 1 1 0 
7 1693411638.126084 1693411638.191240 65156 1 1 0 
11 1693411637.575575 1693411638.191393 615818 3 1 0 
10 1693411638.189587 1693411638.192736 3149 1 1 0 
125 1693411638.190735 1693411638.193536 2801 1 1 0 
12 1693411638.191507 1693411638.194468 2961 1 1 0 
18 1693411638.192857 1693411638.195803 2946 1 1 0 
8 1693411638.194056 1693411638.197415 3359 1 1 0 
126 1693411638.197192 1693411638.199748 2556 1 1 0 
19 1693411638.198702 1693411638.201159 2457 1 1 0 
9 1693411638.199815 1693411638.202342 2527 1 1 0 
127 1693411638.202272 1693411638.204821 2549 1 1 0 
20 1693411638.203626 1693411638.206159 2533 1 1 0 
15 1693411638.103112 1693411638.214326 111214 3 1 0 
12 1693411638.171478 1693411638.229199 57721 3 1 0 
13 1693411638.231793 1693411638.234239 2446 1 1 0 
14 1693411638.239159 1693411638.262258 23099 1 1 0 
15 1693411638.211466 1693411638.265981 54515 3 1 0 
21 1693411637.681668 1693411638.589784 908116 3 1 0 
22 1693411638.592585 1693411638.595388 2803 1 1 0 
14 1693411637.786227 1693411638.793762 1007535 2 1 0 
15 1693411638.794546 1693411638.797692 3146 1 1 0 
10 1693411637.983023 1693411638.824875 841852 1 1 0 
17 1693411638.082510 1693411638.828659 746149 1 1 0 
23 1693411638.090859 1693411638.833189 742330 1 1 0 
14 1693411638.095281 1693411638.833332 738051 1 1 0 
9 1693411638.095687 1693411638.834143 738456 1 1 0 
18 1693411638.831390 1693411638.834351 2961 1 1 0 
11 1693411638.827450 1693411638.838882 11432 1 1 0 
15 1693411638.836142 1693411638.839130 2988 1 1 0 
16 1693411638.114244 1693411638.839458 725214 1 1 0 
13 1693411638.139373 1693411638.839656 700283 1 1 0 
10 1693411638.108930 1693411638.840524 731594 1 1 0 
19 1693411638.837263 1693411638.840593 3330 1 1 0 
17 1693411638.113547 1693411638.841008 727461 1 1 0 
16 1693411638.842157 1693411638.845106 2949 1 1 0 
8 1693411638.125273 1693411638.845268 719995 1 1 0 
10 1693411638.132481 1693411638.845579 713098 1 1 0 
14 1693411638.124963 1693411638.845785 720822 1 1 0 
11 1693411638.843149 1693411638.846436 3287 1 1 0 
18 1693411638.843647 1693411638.846813 3166 1 1 0 
8 1693411638.111071 1693411638.847037 735966 1 1 0 
17 1693411638.125544 1693411638.850610 725066 1 1 0 
69 1693411638.187275 1693411638.851030 663755 1 1 0 
9 1693411638.848379 1693411638.851351 2972 1 1 0 
11 1693411638.848679 1693411638.851745 3066 1 1 0 
15 1693411638.848870 1693411638.851923 3053 1 1 0 
10 1693411638.134003 1693411638.852010 718007 1 1 0 
12 1693411638.849416 1693411638.852369 2953 1 1 0 
19 1693411638.849884 1693411638.852767 2883 1 1 0 
9 1693411638.850042 1693411638.852972 2930 1 1 0 
21 1693411638.209328 1693411638.853669 644341 1 1 0 
26 1693411638.136738 1693411638.856721 719983 1 1 0 
16 1693411638.800433 1693411638.857305 56872 1 1 0 
10 1693411638.854424 1693411638.857779 3355 1 1 0 
15 1693411638.150312 1693411638.857918 707606 1 1 0 
12 1693411638.854702 1693411638.858192 3490 1 1 0 
11 1693411638.855155 1693411638.858755 3600 1 1 0 
13 1693411638.855635 1693411638.859303 3668 1 1 0 
20 1693411638.856024 1693411638.859575 3551 1 1 0 
22 1693411638.857108 1693411638.860468 3360 1 1 0 
27 1693411638.860074 1693411638.863122 3048 1 1 0 
17 1693411638.860679 1693411638.863712 3033 1 1 0 
73 1693411638.168756 1693411638.864092 695336 1 1 0 
11 1693411638.861241 1693411638.864355 3114 1 1 0 
12 1693411638.861732 1693411638.864946 3214 1 1 0 
21 1693411638.862661 1693411638.865653 2992 1 1 0 
28 1693411638.866167 1693411638.869568 3401 1 1 0 
74 1693411638.867203 1693411638.870449 3246 1 1 0 
13 1693411638.868207 1693411638.871222 3015 1 1 0 
22 1693411638.869032 1693411638.872053 3021 1 1 0 
11 1693411638.195519 1693411638.874562 679043 1 1 0 
29 1693411638.872537 1693411638.875722 3185 1 1 0 
23 1693411638.598273 1693411638.879041 280768 1 1 0 
15 1693411638.264992 1693411638.879637 614645 1 1 0 
12 1693411638.877575 1693411638.880508 2933 1 1 0 
30 1693411638.878643 1693411638.881497 2854 1 1 0 
24 1693411638.881739 1693411638.884384 2645 1 1 0 
13 1693411638.859616 1693411638.884663 25047 1 1 0 
12 1693411638.841904 1693411638.884776 42872 1 1 0 
16 1693411638.882491 1693411638.885179 2688 1 1 0 
31 1693411638.884146 1693411638.886923 2777 1 1 0 
13 1693411638.887580 1693411638.890582 3002 1 1 0 
17 1693411638.848222 1693411638.890925 42703 1 1 0 
14 1693411638.862387 1693411638.891783 29396 1 1 0 
23 1693411638.875220 1693411638.892533 17313 1 1 0 
32 1693411638.118611 1693411638.898006 779395 3 1 0 
33 1693411638.101737 1693411638.918254 816517 3 1 0 
72 1693411638.179413 1693411638.921962 742549 1 1 0 
13 1693411638.197185 1693411638.923371 726186 1 1 0 
34 1693411638.921151 1693411638.923771 2620 1 1 0 
6 1693411638.182999 1693411638.926655 743656 1 1 0 
13 1693411638.883100 1693411638.926949 43849 1 1 0 
73 1693411638.924617 1693411638.927219 2602 1 1 0 
35 1693411638.926338 1693411638.929191 2853 1 1 0 
128 1693411638.207441 1693411638.929542 722101 1 1 0 
16 1693411638.267912 1693411638.930030 662118 1 1 0 
10 1693411638.204868 1693411638.931783 726915 1 1 0 
33 1693411638.900917 1693411638.932262 31345 1 1 0 
14 1693411638.929836 1693411638.932817 2981 1 1 0 
10 1693411638.836987 1693411638.933756 96769 1 1 0 
17 1693411638.887903 1693411638.934422 46519 1 1 0 
129 1693411638.932401 1693411638.935296 2895 1 1 0 
17 1693411638.933022 1693411638.935827 2805 1 1 0 
14 1693411638.842684 1693411638.936527 93843 1 1 0 
70 1693411638.853972 1693411638.937294 83322 1 1 0 
18 1693411638.853556 1693411638.937992 84436 1 1 0 
34 1693411638.935142 1693411638.938301 3159 1 1 0 
15 1693411638.935663 1693411638.938907 3244 1 1 0 
18 1693411638.937386 1693411638.940374 2988 1 1 0 
130 1693411638.938400 1693411638.941121 2721 1 1 0 
16 1693411638.855007 1693411638.942055 87048 1 1 0 
15 1693411638.939494 1693411638.942106 2612 1 1 0 
10 1693411638.856215 1693411638.942594 86379 1 1 0 
71 1693411638.940235 1693411638.943033 2798 1 1 0 
131 1693411638.943761 1693411638.946522 2761 1 1 0 
17 1693411638.944831 1693411638.947566 2735 1 1 0 
16 1693411638.944888 1693411638.947657 2769 1 1 0 
11 1693411638.945386 1693411638.948281 2895 1 1 0 
132 1693411638.949424 1693411638.952007 2583 1 1 0 
18 1693411638.950319 1693411638.952752 2433 1 1 0 
15 1693411638.894570 1693411638.954461 59891 3 1 0 
133 1693411638.954595 1693411638.957035 2440 1 1 0 
19 1693411638.955603 1693411638.957595 1992 1 1 0 
24 1693411638.895144 1693411638.957909 62765 1 1 0 
16 1693411638.956188 1693411638.957971 1783 1 1 0 
82 1693411637.936445 1693411638.960479 1024034 2 1 0 
35 1693411638.940999 1693411638.993301 52302 1 1 0 
14 1693411638.893303 1693411639.002186 108883 3 1 0 
15 1693411639.004847 1693411639.007714 2867 1 1 0 
16 1693411638.216555 1693411639.012294 795739 1 1 0 
24 1693411638.835955 1693411639.040206 204251 1 1 0 
18 1693411638.128311 1693411639.041846 913535 1 1 0 
17 1693411638.842666 1693411639.044733 202067 1 1 0 
18 1693411639.047278 1693411639.050264 2986 1 1 0 
23 1693411638.863512 1693411639.051442 187930 1 1 0 
19 1693411639.053244 1693411639.055793 2549 1 1 0 
24 1693411639.054552 1693411639.057055 2503 1 1 0 
25 1693411638.959518 1693411639.058198 98680 1 1 0 
26 1693411639.061183 1693411639.064359 3176 1 1 0 
21 1693411638.057631 1693411639.067728 1010097 2 1 0 
20 1693411639.058388 1693411639.067740 9352 1 1 0 
27 1693411639.067401 1693411639.070323 2922 1 1 0 
28 1693411639.072980 1693411639.075697 2717 1 1 0 
29 1693411639.078490 1693411639.081413 2923 1 1 0 
30 1693411639.083869 1693411639.088173 4304 1 1 0 
16 1693411638.074665 1693411639.104207 1029542 2 1 0 
26 1693411638.129129 1693411639.119008 989879 3 1 0 
8 1693411638.183911 1693411639.119974 936063 3 1 0 
27 1693411639.120973 1693411639.125055 4082 1 1 0 
21 1693411638.122216 1693411639.156223 1034007 2 1 0 
74 1693411638.930236 1693411639.240086 309850 1 1 0 
17 1693411638.950359 1693411639.246644 296285 1 1 0 
75 1693411639.243185 1693411639.246773 3588 1 1 0 
20 1693411638.843271 1693411639.273920 430649 3 1 0 
28 1693411639.171121 1693411639.280357 109236 3 1 0 
76 1693411639.249931 1693411639.304363 54432 3 1 0 
14 1693411638.872928 1693411639.369127 496199 3 1 0 
15 1693411639.372990 1693411639.376120 3130 1 1 0 
16 1693411639.379506 1693411639.382730 3224 1 1 0 
16 1693411638.861186 1693411639.512723 651537 1 1 0 
12 1693411638.867493 1693411639.520050 652557 1 1 0 
18 1693411638.866853 1693411639.520654 653801 1 1 0 
75 1693411638.873410 1693411639.521542 648132 1 1 0 
17 1693411639.518404 1693411639.521885 3481 1 1 0 
32 1693411638.889860 1693411639.526513 636653 1 1 0 
36 1693411638.996127 1693411639.526673 530546 1 1 0 
19 1693411639.523580 1693411639.526953 3373 1 1 0 
7 1693411638.928540 1693411639.527967 599427 1 1 0 
76 1693411639.524905 1693411639.528287 3382 1 1 0 
18 1693411639.525156 1693411639.528598 3442 1 1 0 
17 1693411639.015438 1693411639.529194 513756 1 1 0 
18 1693411638.893843 1693411639.531003 637160 1 1 0 
14 1693411638.925953 1693411639.532337 606384 1 1 0 
36 1693411638.932138 1693411639.533056 600918 1 1 0 
11 1693411638.934658 1693411639.534189 599531 1 1 0 
11 1693411638.936739 1693411639.535468 598729 1 1 0 
8 1693411639.531313 1693411639.535677 4364 1 1 0 
17 1693411639.386182 1693411639.536331 150149 1 1 0 
17 1693411638.959560 1693411639.536930 577370 1 1 0 
19 1693411638.940635 1693411639.538499 597864 1 1 0 
19 1693411639.535224 1693411639.539105 3881 1 1 0 
13 1693411639.523322 1693411639.539969 16647 1 1 0 
19 1693411638.943093 1693411639.541528 598435 1 1 0 
9 1693411639.539614 1693411639.543446 3832 1 1 0 
16 1693411638.941500 1693411639.543788 602288 1 1 0 
12 1693411639.539324 1693411639.543808 4484 1 1 0 
19 1693411639.532088 1693411639.543935 11847 1 1 0 
18 1693411639.540471 1693411639.544138 3667 1 1 0 
18 1693411639.541019 1693411639.544614 3595 1 1 0 
25 1693411639.042937 1693411639.549265 506328 1 1 0 
20 1693411638.959132 1693411639.549451 590319 1 1 0 
83 1693411638.963087 1693411639.549705 586618 1 1 0 
17 1693411639.547029 1693411639.550461 3432 1 1 0 
19 1693411639.547678 1693411639.551170 3492 1 1 0 
134 1693411638.958550 1693411639.553500 594950 1 1 0 
19 1693411639.044811 1693411639.554104 509293 1 1 0 
22 1693411639.159507 1693411639.556385 396878 1 1 0 
26 1693411639.553239 1693411639.556444 3205 1 1 0 
84 1693411639.553647 1693411639.556741 3094 1 1 0 
22 1693411639.070546 1693411639.557113 486567 1 1 0 
18 1693411639.554382 1693411639.557387 3005 1 1 0 
16 1693411639.010746 1693411639.558518 547772 1 1 0 
20 1693411639.557169 1693411639.560518 3349 1 1 0 
21 1693411639.070863 1693411639.562069 491206 1 1 0 
9 1693411639.121704 1693411639.562246 440542 1 1 0 
23 1693411639.559353 1693411639.562655 3302 1 1 0 
31 1693411639.091381 1693411639.567060 475679 1 1 0 
37 1693411639.530197 1693411639.585602 55405 3 1 0 
15 1693411639.536413 1693411639.615041 78628 1 1 0 
23 1693411639.560240 1693411639.615380 55140 3 1 0 
21 1693411639.277012 1693411639.617776 340764 1 1 0 
22 1693411639.620406 1693411639.623114 2708 1 1 0 
18 1693411639.532898 1693411639.623694 90796 1 1 0 
17 1693411639.105870 1693411639.625613 519743 1 1 0 
20 1693411639.545084 1693411639.628302 83218 1 1 0 
23 1693411639.626079 1693411639.629306 3227 1 1 0 
38 1693411639.586812 1693411639.630102 43290 1 1 0 
18 1693411639.628602 1693411639.631472 2870 1 1 0 
13 1693411639.547061 1693411639.631930 84869 1 1 0 
19 1693411639.626773 1693411639.636816 10043 1 1 0 
14 1693411639.634663 1693411639.637196 2533 1 1 0 
17 1693411639.561758 1693411639.637566 75808 1 1 0 
20 1693411639.639474 1693411639.642924 3450 1 1 0 
18 1693411639.641009 1693411639.644265 3256 1 1 0 
21 1693411639.645821 1693411639.648762 2941 1 1 0 
24 1693411639.631250 1693411639.686393 55143 3 1 0 
25 1693411639.686973 1693411639.689961 2988 1 1 0 
16 1693411639.617581 1693411639.694234 76653 3 1 0 
26 1693411639.693218 1693411639.696204 2986 1 1 0 
27 1693411639.699210 1693411639.702547 3337 1 1 0 
28 1693411639.705730 1693411639.708826 3096 1 1 0 
21 1693411639.563269 1693411639.750056 186787 3 1 0 
22 1693411639.752555 1693411639.756462 3907 1 1 0 
23 1693411639.759590 1693411639.762301 2711 1 1 0 
14 1693411638.886650 1693411639.803996 917346 3 1 0 
25 1693411638.884419 1693411639.926046 1041627 3 1 0 
18 1693411638.939057 1693411639.940399 1001342 0 1 0 
10 1693411639.546659 1693411639.945520 398861 1 1 0 
72 1693411638.945746 1693411639.946209 1000463 1 1 0 
12 1693411638.950882 1693411639.951639 1000757 0 1 0 
73 1693411639.950426 1693411639.953822 3396 1 1 0 
24 1693411639.618008 1693411639.954616 336608 1 1 0 
25 1693411639.059627 1693411639.957303 897676 1 1 0 
19 1693411639.634134 1693411639.959160 325026 1 1 0 
32 1693411639.569922 1693411639.963182 393260 1 1 0 
22 1693411639.652028 1693411639.964269 312241 1 1 0 
24 1693411639.764971 1693411639.967673 202702 1 1 0 
15 1693411639.640167 1693411639.967910 327743 1 1 0 
17 1693411639.697190 1693411639.968763 271573 1 1 0 
29 1693411639.283081 1693411639.970168 687087 1 1 0 
25 1693411639.970390 1693411639.973243 2853 1 1 0 
16 1693411639.970637 1693411639.973541 2904 1 1 0 
74 1693411639.956859 1693411639.974548 17689 1 1 0 
77 1693411639.307292 1693411639.975532 668240 1 1 0 
20 1693411639.530499 1693411639.976135 445636 1 1 0 
17 1693411639.975287 1693411639.977088 1801 1 1 0 
19 1693411639.646902 1693411639.977574 330672 3 1 0 
19 1693411639.547325 1693411639.979899 432574 1 1 0 
75 1693411639.977813 1693411639.980339 2526 1 1 0 
20 1693411639.979934 1693411639.982426 2492 1 1 0 
10 1693411639.564891 1693411639.985383 420492 1 1 0 
76 1693411639.982784 1693411639.985462 2678 1 1 0 
11 1693411640.007544 1693411640.031907 24363 1 1 0 
29 1693411639.711948 1693411640.033865 321917 1 1 0 
26 1693411639.976659 1693411640.040125 63466 1 1 0 
27 1693411640.042955 1693411640.046143 3188 1 1 0 
18 1693411639.247076 1693411640.068085 821009 3 1 0 
20 1693411639.982505 1693411640.078221 95716 1 1 0 
30 1693411640.034719 1693411640.089160 54441 3 1 0 
20 1693411639.551420 1693411640.093607 542187 3 1 0 
20 1693411639.539660 1693411640.114762 575102 3 1 0 
31 1693411640.089493 1693411640.122258 32765 1 1 0 
135 1693411639.556640 1693411640.166047 609407 1 1 0 
77 1693411639.531823 1693411640.167494 635671 1 1 0 
21 1693411639.631195 1693411640.167791 536596 1 1 0 
26 1693411639.960454 1693411640.169676 209222 1 1 0 
136 1693411640.168549 1693411640.171217 2668 1 1 0 
22 1693411640.170241 1693411640.173577 3336 1 1 0 
18 1693411639.978829 1693411640.174921 196092 1 1 0 
27 1693411640.172649 1693411640.176265 3616 1 1 0 
23 1693411640.177353 1693411640.180486 3133 1 1 0 
19 1693411640.178205 1693411640.181159 2954 1 1 0 
28 1693411640.179766 1693411640.182011 2245 1 1 0 
24 1693411640.182982 1693411640.188008 5026 1 1 0 
28 1693411640.046954 1693411640.211040 164086 3 1 0 
37 1693411639.537070 1693411640.219245 682175 1 1 0 
20 1693411639.962240 1693411640.220894 258654 1 1 0 
24 1693411639.565028 1693411640.221379 656351 1 1 0 
33 1693411639.529983 1693411640.221574 691591 1 1 0 
38 1693411640.222196 1693411640.224813 2617 1 1 0 
34 1693411640.224370 1693411640.227321 2951 1 1 0 
26 1693411639.929056 1693411640.227690 298634 1 1 0 
20 1693411639.542533 1693411640.228188 685655 1 1 0 
19 1693411639.560532 1693411640.230947 670415 1 1 0 
23 1693411639.967219 1693411640.231505 264286 1 1 0 
12 1693411639.534370 1693411640.231636 697266 3 1 0 
21 1693411639.553318 1693411640.231978 678660 1 1 0 
78 1693411639.978431 1693411640.232531 254100 1 1 0 
27 1693411640.230804 1693411640.233752 2948 1 1 0 
21 1693411640.231325 1693411640.234354 3029 1 1 0 
27 1693411639.559612 1693411640.235120 675508 1 1 0 
85 1693411639.559803 1693411640.235736 675933 1 1 0 
19 1693411640.070605 1693411640.238504 167899 1 1 0 
12 1693411640.034928 1693411640.238653 203725 1 1 0 
78 1693411640.169978 1693411640.238974 68996 1 1 0 
137 1693411640.175042 1693411640.239353 64311 1 1 0 
25 1693411640.190879 1693411640.239861 48982 1 1 0 
28 1693411640.237028 1693411640.239981 2953 1 1 0 
22 1693411640.237528 1693411640.240462 2934 1 1 0 
30 1693411639.973119 1693411640.240946 267827 1 1 0 
29 1693411640.186761 1693411640.241036 54275 1 1 0 
28 1693411640.238241 1693411640.241171 2930 1 1 0 
77 1693411640.029580 1693411640.241565 211985 1 1 0 
86 1693411640.238848 1693411640.241620 2772 1 1 0 
21 1693411640.223819 1693411640.242144 18325 1 1 0 
79 1693411640.241967 1693411640.244739 2772 1 1 0 
138 1693411640.242298 1693411640.245321 3023 1 1 0 
26 1693411640.242684 1693411640.245719 3035 1 1 0 
22 1693411640.234781 1693411640.246453 11672 1 1 0 
31 1693411640.243509 1693411640.246510 3001 1 1 0 
30 1693411640.243564 1693411640.246661 3097 1 1 0 
22 1693411639.562552 1693411640.248061 685509 3 1 0 
80 1693411640.246455 1693411640.249007 2552 1 1 0 
139 1693411640.246858 1693411640.249682 2824 1 1 0 
23 1693411640.249284 1693411640.252131 2847 1 1 0 
32 1693411640.249261 1693411640.252236 2975 1 1 0 
31 1693411640.249351 1693411640.254676 5325 1 1 0 
81 1693411640.251932 1693411640.254999 3067 1 1 0 
33 1693411640.255274 1693411640.259109 3835 1 1 0 
24 1693411640.255197 1693411640.260979 5782 1 1 0 
82 1693411640.258728 1693411640.262356 3628 1 1 0 
25 1693411640.264217 1693411640.267792 3575 1 1 0 
26 1693411640.270567 1693411640.273330 2763 1 1 0 
27 1693411640.276049 1693411640.278853 2804 1 1 0 
39 1693411640.227963 1693411640.283964 56001 3 1 0 
28 1693411640.282001 1693411640.284841 2840 1 1 0 
35 1693411640.230380 1693411640.285820 55440 1 1 0 
20 1693411639.547207 1693411640.287349 740142 3 1 0 
14 1693411639.543570 1693411640.287604 744034 3 1 0 
40 1693411640.286570 1693411640.289595 3025 1 1 0 
36 1693411640.288581 1693411640.291439 2858 1 1 0 
15 1693411639.804987 1693411640.292342 487355 1 1 0 
15 1693411640.289773 1693411640.292486 2713 1 1 0 
21 1693411640.290387 1693411640.293021 2634 1 1 0 
11 1693411639.949611 1693411640.296197 346586 1 1 0 
25 1693411640.223851 1693411640.297471 73620 1 1 0 
25 1693411639.957623 1693411640.298711 341088 1 1 0 
22 1693411640.296092 1693411640.299239 3147 1 1 0 
39 1693411639.638604 1693411640.299456 660852 3 1 0 
18 1693411639.971510 1693411640.301009 329499 1 1 0 
40 1693411640.299605 1693411640.302582 2977 1 1 0 
21 1693411640.098155 1693411640.302795 204640 1 1 0 
33 1693411639.966085 1693411640.303390 337305 1 1 0 
23 1693411640.302284 1693411640.305300 3016 1 1 0 
19 1693411640.304117 1693411640.306876 2759 1 1 0 
29 1693411640.242831 1693411640.307044 64213 1 1 0 
20 1693411640.233812 1693411640.307374 73562 1 1 0 
41 1693411640.305485 1693411640.308115 2630 1 1 0 
34 1693411640.306128 1693411640.311755 5627 1 1 0 
30 1693411640.309591 1693411640.312845 3254 1 1 0 
21 1693411640.310060 1693411640.313274 3214 1 1 0 
29 1693411640.243942 1693411640.313368 69426 1 1 0 
21 1693411640.093817 1693411640.317468 223651 1 1 0 
35 1693411640.314735 1693411640.317775 3040 1 1 0 
78 1693411640.244313 1693411640.318471 74158 1 1 0 
22 1693411640.316243 1693411640.319233 2990 1 1 0 
30 1693411640.316294 1693411640.319285 2991 1 1 0 
79 1693411640.320518 1693411640.322562 2044 1 1 0 
140 1693411640.252597 1693411640.323182 70585 1 1 0 
26 1693411640.301757 1693411640.324004 22247 1 1 0 
36 1693411640.320873 1693411640.324102 3229 1 1 0 
12 1693411640.299329 1693411640.324686 25357 1 1 0 
23 1693411640.322189 1693411640.328401 6212 1 1 0 
37 1693411640.327079 1693411640.329754 2675 1 1 0 
13 1693411640.327773 1693411640.330279 2506 1 1 0 
24 1693411640.331238 1693411640.335581 4343 1 1 0 
38 1693411640.333103 1693411640.337256 4153 1 1 0 
16 1693411640.293929 1693411640.349822 55893 3 1 0 
20 1693411640.309484 1693411640.364780 55296 3 1 0 
14 1693411640.334158 1693411640.411271 77113 1 1 0 
15 1693411640.414441 1693411640.418308 3867 1 1 0 
19 1693411639.941153 1693411640.494273 553120 3 1 0 
21 1693411640.168633 1693411640.612095 443462 3 1 0 
27 1693411640.248537 1693411640.617927 369390 1 1 0 
32 1693411640.258497 1693411640.623338 364841 1 1 0 
28 1693411640.620842 1693411640.625390 4548 1 1 0 
31 1693411640.315658 1693411640.630454 314796 1 1 0 
41 1693411640.292228 1693411640.630903 338675 1 1 0 
33 1693411640.627476 1693411640.631755 4279 1 1 0 
29 1693411640.629566 1693411640.633507 3941 1 1 0 
42 1693411640.634589 1693411640.638120 3531 1 1 0 
34 1693411640.635255 1693411640.640048 4793 1 1 0 
43 1693411640.641629 1693411640.644492 2863 1 1 0 
44 1693411640.647412 1693411640.654338 6926 1 1 0 
13 1693411639.954752 1693411640.830288 875536 1 1 0 
20 1693411640.183877 1693411640.835390 651513 1 1 0 
21 1693411639.985115 1693411640.835633 850518 1 1 0 
14 1693411640.833605 1693411640.836896 3291 1 1 0 
87 1693411640.243983 1693411640.838813 594830 1 1 0 
23 1693411640.243107 1693411640.839382 596275 1 1 0 
22 1693411640.305591 1693411640.841582 535991 1 1 0 
21 1693411640.838727 1693411640.841953 3226 1 1 0 
45 1693411640.658002 1693411640.843824 185822 1 1 0 
83 1693411640.265604 1693411640.844209 578605 1 1 0 
13 1693411640.232212 1693411640.845412 613200 1 1 0 
24 1693411640.842774 1693411640.845637 2863 1 1 0 
24 1693411640.307862 1693411640.847873 540011 1 1 0 
39 1693411640.340651 1693411640.850753 510102 1 1 0 
22 1693411640.844874 1693411640.851552 6678 1 1 0 
14 1693411640.848703 1693411640.851936 3233 1 1 0 
23 1693411640.854893 1693411640.858094 3201 1 1 0 
15 1693411640.855205 1693411640.858380 3175 1 1 0 
16 1693411640.861516 1693411640.864343 2827 1 1 0 
29 1693411640.213799 1693411640.883451 669652 1 1 0 
22 1693411640.320621 1693411640.883823 563202 1 1 0 
26 1693411640.300476 1693411640.888146 587670 1 1 0 
20 1693411640.500006 1693411640.888400 388394 1 1 0 
23 1693411640.886287 1693411640.889072 2785 1 1 0 
27 1693411640.890628 1693411640.893033 2405 1 1 0 
21 1693411640.890940 1693411640.893255 2315 1 1 0 
15 1693411640.839203 1693411640.893975 54772 3 1 0 
40 1693411640.852589 1693411640.906550 53961 3 1 0 
41 1693411640.909627 1693411640.912042 2415 1 1 0 
42 1693411640.914895 1693411640.918028 3133 1 1 0 
21 1693411639.977656 1693411640.957778 980122 3 1 0 
20 1693411640.241309 1693411640.959958 718649 3 1 0 
22 1693411640.959586 1693411640.962610 3024 1 1 0 
23 1693411640.844428 1693411640.965494 121066 1 1 0 
23 1693411640.965519 1693411640.968721 3202 1 1 0 
46 1693411640.847004 1693411640.969799 122795 1 1 0 
24 1693411640.968661 1693411640.971671 3010 1 1 0 
84 1693411640.847537 1693411640.974097 126560 1 1 0 
22 1693411640.895927 1693411640.974170 78243 1 1 0 
25 1693411640.974594 1693411640.977593 2999 1 1 0 
23 1693411640.977204 1693411640.980922 3718 1 1 0 
24 1693411640.971691 1693411640.981435 9744 1 1 0 
32 1693411640.139781 1693411641.154605 1014824 3 1 0 
79 1693411640.235557 1693411641.159738 924181 1 1 0 
29 1693411640.287713 1693411641.164295 876582 1 1 0 
23 1693411640.251078 1693411641.164511 913433 1 1 0 
13 1693411640.241360 1693411641.166289 924929 1 1 0 
16 1693411640.896438 1693411641.167756 271318 1 1 0 
42 1693411640.310929 1693411641.172244 861315 1 1 0 
25 1693411640.339059 1693411641.173522 834463 1 1 0 
14 1693411641.171121 1693411641.174737 3616 1 1 0 
17 1693411641.173434 1693411641.176775 3341 1 1 0 
17 1693411640.353192 1693411641.179026 825834 1 1 0 
15 1693411641.178092 1693411641.181953 3861 1 1 0 
30 1693411640.885921 1693411641.182976 297055 1 1 0 
88 1693411640.841164 1693411641.183617 342453 1 1 0 
30 1693411640.637047 1693411641.185015 547968 1 1 0 
18 1693411641.182841 1693411641.185852 3011 1 1 0 
89 1693411641.186594 1693411641.189012 2418 1 1 0 
31 1693411641.187639 1693411641.189965 2326 1 1 0 
19 1693411641.188187 1693411641.190611 2424 1 1 0 
90 1693411641.191493 1693411641.194271 2778 1 1 0 
32 1693411641.192398 1693411641.195126 2728 1 1 0 
22 1693411640.245200 1693411641.208905 963705 1 1 0 
16 1693411640.295476 1693411641.212048 916572 1 1 0 
34 1693411640.262630 1693411641.213232 950602 1 1 0 
27 1693411640.326889 1693411641.213687 886798 1 1 0 
37 1693411640.294170 1693411641.213866 919696 1 1 0 
141 1693411640.326288 1693411641.214086 887798 1 1 0 
43 1693411640.920915 1693411641.214151 293236 1 1 0 
