20230730-113329-5734 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,19337> to <0,19337>
20230730-113401-8882 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8883 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8883 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8884 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8885 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8885 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8886 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8886 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8887 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8887 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8887 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8888 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8888 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8889 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8889 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8889 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8890 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8890 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8891 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8891 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8891 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8892 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8892 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8893 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8893 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8894 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8894 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8895 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8895 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8895 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8896 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8896 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8897 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8897 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8898 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8898 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8899 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8899 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8899 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8900 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8900 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8901 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8901 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8901 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8902 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8902 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8903 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8903 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8903 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8903 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8903 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8903 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8904 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8904 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8904 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8904 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8904 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8904 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8904 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8905 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8905 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8905 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8905 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8905 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8905 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8906 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8906 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8906 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8906 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8906 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8906 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8907 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8907 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8907 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8907 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-8907 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8907 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8908 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8908 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8909 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8909 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8909 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8909 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8909 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8910 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8910 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8910 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8910 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8910 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8910 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8911 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8911 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8911 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8911 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8912 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8912 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8913 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8914 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8914 00054 * HandleRequest   (replica.cc:454):   [0] Received duplicate request but no reply available; ignoring
20230730-113401-8916 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,135676> to <0,136929>
20230730-113401-8930 00054 * SendMessageInternal (udptransport.cc:448): Sending large replication.vr.proto.StateTransferMessage message in 36 fragments
20230730-113401-8936 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,136929> to <0,136929>
20230730-113401-8942 00054 * SendMessageInternal (udptransport.cc:448): Sending large replication.vr.proto.StateTransferMessage message in 3 fragments
20230730-113401-8943 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,135678> to <0,136929>
20230730-113401-8955 00054 * SendMessageInternal (udptransport.cc:448): Sending large replication.vr.proto.StateTransferMessage message in 36 fragments
20230730-113401-8963 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,136929> to <0,136930>
20230730-113401-8969 00054 * SendMessageInternal (udptransport.cc:448): Sending large replication.vr.proto.StateTransferMessage message in 4 fragments
20230730-113401-8971 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,135678> to <0,136930>
20230730-113401-8983 00054 * SendMessageInternal (udptransport.cc:448): Sending large replication.vr.proto.StateTransferMessage message in 37 fragments
20230730-113401-9034 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,136930> to <0,137053>
20230730-113401-9041 00054 * SendMessageInternal (udptransport.cc:448): Sending large replication.vr.proto.StateTransferMessage message in 4 fragments
20230730-113401-9063 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,137053> to <0,137057>
20230730-113401-9065 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,137053> to <0,137058>
20230730-113401-9252 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-9257 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-9308 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-9323 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-9328 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-9337 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-9427 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113401-9472 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113402-2073 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113402-3033 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113403-1520 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140347> to <0,140348>
20230730-113403-1521 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140347> to <0,140349>
20230730-113403-1524 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140348> to <0,140349>
20230730-113403-1525 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140348> to <0,140349>
20230730-113403-1604 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140399> to <0,140401>
20230730-113403-1604 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140399> to <0,140401>
20230730-113403-1607 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140400> to <0,140402>
20230730-113403-1607 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140400> to <0,140402>
20230730-113403-1608 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140401> to <0,140402>
20230730-113403-1610 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140401> to <0,140402>
20230730-113403-1872 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140610> to <0,140611>
20230730-113403-1873 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140610> to <0,140612>
20230730-113403-1874 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140611> to <0,140612>
20230730-113403-1875 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140611> to <0,140613>
20230730-113403-1959 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140697> to <0,140701>
20230730-113403-2046 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140781> to <0,140782>
20230730-113403-2047 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140781> to <0,140782>
20230730-113403-2050 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140782> to <0,140783>
20230730-113403-2050 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140782> to <0,140783>
20230730-113403-2085 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140806> to <0,140811>
20230730-113403-2116 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140840> to <0,140842>
20230730-113403-2116 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140840> to <0,140842>
20230730-113403-2117 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140841> to <0,140843>
20230730-113403-2117 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140841> to <0,140843>
20230730-113403-2118 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140842> to <0,140843>
20230730-113403-2119 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,140842> to <0,140843>
20230730-113403-2513 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141225> to <0,141227>
20230730-113403-2514 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141226> to <0,141228>
20230730-113403-2540 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141253> to <0,141255>
20230730-113403-2640 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141341> to <0,141345>
20230730-113403-2641 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141342> to <0,141346>
20230730-113403-2643 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141343> to <0,141348>
20230730-113403-3000 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141667> to <0,141668>
20230730-113403-3027 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141694> to <0,141697>
20230730-113403-3030 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141696> to <0,141699>
20230730-113403-3051 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141717> to <0,141723>
20230730-113403-3054 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141718> to <0,141725>
20230730-113403-3299 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141951> to <0,141952>
20230730-113403-3300 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141951> to <0,141952>
20230730-113403-3301 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141952> to <0,141953>
20230730-113403-3302 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141952> to <0,141953>
20230730-113403-3322 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141975> to <0,141976>
20230730-113403-3322 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141975> to <0,141976>
20230730-113403-3323 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141976> to <0,141977>
20230730-113403-3324 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,141976> to <0,141977>
20230730-113403-3454 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142111> to <0,142113>
20230730-113403-3455 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142111> to <0,142113>
20230730-113403-3456 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142113> to <0,142114>
20230730-113403-3457 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142113> to <0,142116>
20230730-113403-3709 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142339> to <0,142344>
20230730-113403-3711 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142340> to <0,142344>
20230730-113403-3712 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142341> to <0,142345>
20230730-113403-3877 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142485> to <0,142488>
20230730-113403-3878 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142486> to <0,142488>
20230730-113403-3896 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142507> to <0,142508>
20230730-113403-3897 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142507> to <0,142508>
20230730-113403-3898 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142508> to <0,142509>
20230730-113403-3901 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142508> to <0,142509>
20230730-113403-4160 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142756> to <0,142759>
20230730-113403-4163 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,142757> to <0,142760>
20230730-113403-4534 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,143114> to <0,143119>
20230730-113403-4535 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,143115> to <0,143119>
20230730-113403-4537 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,143116> to <0,143122>
20230730-113403-4543 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,143126> to <0,143126>
20230730-113403-4546 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,143126> to <0,143132>
20230730-113403-4549 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,143127> to <0,143135>
20230730-113403-6177 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113403-6322 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113403-6326 00054 * HandleRequest   (replica.cc:447):   [0] Received duplicate request; resending reply
20230730-113403-9137 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144267> to <0,144269>
20230730-113403-9139 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144268> to <0,144270>
20230730-113403-9178 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144295> to <0,144301>
20230730-113403-9183 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144297> to <0,144304>
20230730-113403-9323 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144428> to <0,144431>
20230730-113403-9324 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144428> to <0,144431>
20230730-113403-9324 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144429> to <0,144431>
20230730-113403-9326 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144429> to <0,144432>
20230730-113403-9326 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144431> to <0,144432>
20230730-113403-9328 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144431> to <0,144436>
20230730-113403-9346 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,144450> to <0,144454>
20230730-113404-1434 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,146000> to <0,146002>
20230730-113404-1437 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,146001> to <0,146004>
20230730-113410-2944 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,163322> to <0,163326>
20230730-113411-1360 00054 ! releaseForRead  (lockserver.cc:566): [4380398401207280239] state is wrong in lock: 65oGJQghNVJmx9EkEOqIS57Q20cR5JjNg3sRo5lrFaxiuCi2QIJIn7nqJ1qhB6Yk
20230730-113411-3948 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,166743> to <0,166747>
20230730-113411-3958 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,166743> to <0,166747>
20230730-113411-3960 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,166747> to <0,166748>
20230730-113411-3961 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,166747> to <0,166748>
20230730-113411-9959 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,170406> to <0,170415>
20230730-113411-9962 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,170408> to <0,170416>
20230730-113411-9965 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,170409> to <0,170418>
20230730-113412-1896 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,171888> to <0,171888>
20230730-113412-1901 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,171888> to <0,171889>
20230730-113412-1908 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,171889> to <0,171894>
20230730-113412-2404 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,172170> to <0,172173>
20230730-113413-1707 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,174618> to <0,174620>
20230730-113413-1710 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,174618> to <0,174621>
20230730-113413-1713 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,174620> to <0,174621>
20230730-113413-1714 00054 * HandleRequestStateTransfer (replica.cc:753):   [0] Sending state transfer from <0,174620> to <0,174621>
20230730-113414-0431 00054 ! releaseForPreRead (lockserver.cc:510): [933406245073620714] prestate is wrong in lock: 65oGJQghNVJmx9EkEOqIS57Q20cR5JjNg3sRo5lrFaxiuCi2QIJIn7nqJ1qhB6Yk
